item_id,name,level,ilvl,slot,jobs,score_class,score,retail_source,relaunch_source,invasion_pool,obtainable
10501,Athoss Gloves,97,0,Hands,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,TANK,44,,,yes,yes
10502,Rubeus Gloves,97,0,Hands,WHM/BLM/RDM/BRD/SMN/SCH/GEO,CASTER,28,,,yes,yes
10503,Brego Gloves,97,0,Hands,WAR/MNK/RDM/THF/DRK/BST/BRD/RNG/SAM/DRG/DNC/RUN,DPS,48,,,yes,yes
10504,Iuvenalis Mittens,98,0,Hands,WHM,HEAL,13,,,yes,yes
10505,Nomkahpa Mittens,99,0,Hands,MNK/THF/BST/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,34,,,yes,yes
10506,Avant Gauntlets,96,0,Hands,WAR/PLD/DRK/BST/SAM/DRG,DPS,32,,,yes,yes
10507,Avant Gauntlets +1,96,0,Hands,WAR/PLD/DRK/BST/SAM/DRG,DPS,49,,,yes,yes
10508,Kacura Mittens,96,0,Hands,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,TANK,28,,,yes,yes
10509,Kacura Mittens +1,96,0,Hands,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,TANK,32,,,yes,yes
10510,Sweven Mitts,96,0,Hands,WHM/BLM/RDM/BRD/SMN/PUP/SCH/GEO,CASTER,13,,,yes,yes
10511,Sweven Mitts +1,96,0,Hands,WHM/BLM/RDM/BRD/SMN/PUP/SCH/GEO,CASTER,18,,,yes,yes
10512,Calma Gauntlets,96,0,Hands,WAR/PLD/DRK/BST/DRG,DPS,52,,,yes,yes
10513,Mustela Gloves,96,0,Hands,MNK/THF/RNG/SAM/NIN/COR/PUP/DNC/RUN,DPS,50,,,yes,yes
10514,Magavan Mitts,96,0,Hands,WHM/BLM/RDM/BRD/SMN/BLU/SCH/GEO,CASTER,26,,,yes,yes
10515,Miodio Gloves,97,0,Hands,MNK/THF/BST/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,45,,,yes,yes
10516,Antias Mitts,97,0,Hands,MNK/SAM/PUP,DPS,40,,,yes,yes
10517,Repartie Gloves,99,0,Hands,WHM/BLM/RDM/BRD/SMN/SCH/GEO,CASTER,34,,,yes,yes
10518,Ayaos Gages,99,0,Hands,WHM/BLM/RDM/SMN/BLU/SCH/GEO,DPS,50,,,yes,yes
10519,Rheic Mitts,99,0,Hands,WAR/PLD/DRK/BST/SAM/DRG,TANK,29,,,yes,yes
10520,Rheic Mitts +1,99,0,Hands,WAR/PLD/DRK/BST/SAM/DRG,TANK,41,,,yes,yes
10521,Rheic Mitts +2,99,0,Hands,WAR/PLD/DRK/BST/SAM/DRG,TANK,44,,,yes,yes
10522,Rheic Mitts +3,99,0,Hands,WAR/PLD/DRK/BST/SAM/DRG,TANK,46,,,yes,yes
10523,Phorcys Mitts,99,0,Hands,WAR/PLD/DRK/BST/SAM/DRG,DPS,54,,,yes,yes
10524,Euxine Gloves,99,0,Hands,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,TANK,26,,,yes,yes
10525,Euxine Gloves +1,99,0,Hands,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,32,,,yes,yes
10526,Euxine Gloves +2,99,0,Hands,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,42,,,yes,yes
10527,Euxine Gloves +3,99,0,Hands,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,48,,,yes,yes
10528,Thaumas Gloves,99,0,Hands,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,60,,,yes,yes
10529,Tethyan Cuffs,99,0,Hands,WHM/BLM/RDM/BRD/SMN/SCH/GEO,HEAL,3,,,yes,yes
10530,Tethyan Cuffs +1,99,0,Hands,WHM/BLM/RDM/BRD/SMN/SCH/GEO,HEAL,3,,,yes,yes
10531,Tethyan Cuffs +2,99,0,Hands,WHM/BLM/RDM/BRD/SMN/SCH/GEO,CASTER,23,,,yes,yes
10532,Tethyan Cuffs +3,99,0,Hands,WHM/BLM/RDM/BRD/SMN/SCH/GEO,CASTER,32,,,yes,yes
10533,Nares Cuffs,99,0,Hands,WHM/BLM/RDM/BRD/SMN/SCH/GEO,CASTER,39,,,yes,yes
10534,Hrafn Gauntlets,99,0,Hands,WAR/PLD/DRK/BST/DRG,TANK,70,,,yes,yes
10535,Tenryu Tekko,99,0,Hands,MNK/SAM/NIN/PUP,DPS,62,,,yes,yes
10536,Kheper Wristbands,99,0,Hands,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,TANK,29,,,yes,yes
10537,Auspex Gages,99,0,Hands,BLM/RDM/SMN/BLU/SCH/GEO,CASTER,11,,,yes,yes
10538,Paean Cuffs,99,0,Hands,WHM/RDM/BRD/SCH,CASTER,14,,,yes,yes
10539,Huginn Gauntlets,99,0,Hands,WAR/PLD/DRK/BST/DRG,TANK,82,,,yes,yes
10540,Tenryu Tekko +1,99,0,Hands,MNK/SAM/NIN/PUP,DPS,86,,,yes,yes
10541,Khepri Wristbands,99,0,Hands,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,TANK,30,,,yes,yes
10542,Spurrina Gages,99,0,Hands,BLM/RDM/SMN/BLU/SCH/GEO,CASTER,13,,,yes,yes
10543,Iaso Cuffs,99,0,Hands,WHM/RDM/BRD/SCH,CASTER,20,,,yes,yes
10544,Ugol Moufles,97,0,Hands,WAR/PLD/DRK/BST/SAM/NIN,TANK,50,Craft,,yes,yes
10545,Mavros Moufles,97,0,Hands,WAR/PLD/DRK/BST/SAM/NIN,TANK,53,Craft,,yes,yes
10546,Urja Gloves,97,0,Hands,WAR/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN,TANK,27,Craft,,yes,yes
10547,Sthira Gloves,97,0,Hands,WAR/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN,TANK,28,Craft,,yes,yes
10548,Spolia Cuffs,97,0,Hands,WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO/RUN,CASTER,22,Craft,,yes,yes
10549,Opima Cuffs,97,0,Hands,WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO/RUN,CASTER,26,Craft,,yes,yes
10550,Rheic Dirs,99,0,Legs,WAR/PLD/DRK/BST/SAM/DRG,TANK,49,,,yes,yes
10551,Rheic Dirs +1,99,0,Legs,WAR/PLD/DRK/BST/SAM/DRG,TANK,65,,,yes,yes
10552,Rheic Dirs +2,99,0,Legs,WAR/PLD/DRK/BST/SAM/DRG,DPS,83,,,yes,yes
10553,Rheic Dirs +3,99,0,Legs,WAR/PLD/DRK/BST/SAM/DRG,DPS,101,,,yes,yes
10554,Phorcys Dirs,99,0,Legs,WAR/PLD/DRK/BST/SAM/DRG,DPS,119,,,yes,yes
10555,Euxine Kecks,99,0,Legs,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,TANK,60,,,yes,yes
10556,Euxine Kecks +1,99,0,Legs,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,TANK,60,,,yes,yes
10557,Euxine Kecks +2,99,0,Legs,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,78,,,yes,yes
10558,Euxine Kecks +3,99,0,Legs,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,89,,,yes,yes
10559,Thaumas Kecks,99,0,Legs,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,100,,,yes,yes
10560,Tethyan Trews,99,0,Legs,WHM/BLM/RDM/BRD/SMN/SCH/GEO,HEAL,26,,,yes,yes
10561,Tethyan Trews +1,99,0,Legs,WHM/BLM/RDM/BRD/SMN/SCH/GEO,HEAL,27,,,yes,yes
10562,Tethyan Trews +2,99,0,Legs,WHM/BLM/RDM/BRD/SMN/SCH/GEO,HEAL,34,,,yes,yes
10563,Tethyan Trews +3,99,0,Legs,WHM/BLM/RDM/BRD/SMN/SCH/GEO,HEAL,40,,,yes,yes
10564,Nares Trews,99,0,Legs,WHM/BLM/RDM/BRD/SMN/SCH/GEO,HEAL,78,,,yes,yes
10565,Hrafn Hose,99,0,Legs,WAR/PLD/DRK/BST/DRG,TANK,85,,,yes,yes
10566,Tenryu Hakama,99,0,Legs,MNK/SAM/NIN/PUP,DPS,80,,,yes,yes
10567,Kheper Kecks,99,0,Legs,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,DPS,52,,,yes,yes
10568,Auspex Slops,99,0,Legs,BLM/RDM/SMN/BLU/SCH/GEO,CASTER,16,,,yes,yes
10569,Paean Tights,99,0,Legs,WHM/RDM/BRD/SCH,DPS,9,,,yes,yes
10570,Huginn Hose,99,0,Legs,WAR/PLD/DRK/BST/DRG,TANK,97,,,yes,yes
10571,Tenryu Hakama +1,99,0,Legs,MNK/SAM/NIN/PUP,DPS,126,,,yes,yes
10572,Khepri Kecks,99,0,Legs,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,DPS,72,,,yes,yes
10573,Spurrina Slops,99,0,Legs,BLM/RDM/SMN/BLU/SCH/GEO,CASTER,24,,,yes,yes
10574,Iaso Tights,99,0,Legs,WHM/RDM/BRD/SCH,DPS,12,,,yes,yes
10575,Ugol Brayettes,97,0,Legs,WAR/PLD/DRK/BST/SAM/NIN,TANK,63,Craft,,yes,yes
10576,Mavros Brayettes,97,0,Legs,WAR/PLD/DRK/BST/SAM/NIN,TANK,66,Craft,,yes,yes
10577,Urja Trousers,97,0,Legs,WAR/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN,TANK,45,Craft,,yes,yes
10578,Sthira Trousers,97,0,Legs,WAR/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN,TANK,46,Craft,,yes,yes
10579,Spolia Trews,97,0,Legs,WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO/RUN,TANK,42,Craft,,yes,yes
10580,Opima Trews,97,0,Legs,WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO/RUN,TANK,43,Craft,,yes,yes
10581,Lefay Brais,99,0,Legs,WHM/BLM/RDM/BRD/SMN/SCH/GEO,CASTER,20,,,yes,yes
10582,Gardyloo Trousers,99,0,Legs,MNK/THF/RNG/BLU/COR/PUP/DNC/RUN,TANK,58,,,yes,yes
10583,Hexed Hose,99,0,Legs,WAR/PLD/DRK/BST/DRG,,,Craft,,yes,yes
10584,Hexed Hakama,99,0,Legs,MNK/SAM/NIN/PUP,,,Craft,,yes,yes
10585,Hexed Kecks,99,0,Legs,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,,,Craft,,yes,yes
10586,Hexed Slops,99,0,Legs,BLM/RDM/SMN/BLU/SCH/GEO,,,Craft,,yes,yes
10587,Hexed Tights,99,0,Legs,WHM/RDM/BRD/SCH,,,Craft,,yes,yes
10588,Hexed Hose -1,99,0,Legs,WAR/PLD/DRK/BST/DRG,,,Craft,,yes,yes
10589,Hexed Hakama -1,99,0,Legs,MNK/SAM/NIN/PUP,,,Craft,,yes,yes
10590,Hexed Kecks -1,99,0,Legs,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,,,Craft,,yes,yes
10591,Hexed Slops -1,99,0,Legs,BLM/RDM/SMN/BLU/SCH/GEO,,,Craft,,yes,yes
10592,Hexed Tights -1,99,0,Legs,WHM/RDM/BRD/SCH,,,Craft,,yes,yes
10593,Decennial Tights,1,0,Legs,All Jobs,TANK,1,,Cosmetic Boutique,yes,yes
10594,Decennial Hose,1,0,Legs,All Jobs,TANK,1,,Cosmetic Boutique,yes,yes
10595,Decennial Tights +1,1,0,Legs,All Jobs,TANK,2,,,yes,yes
10596,Decennial Hose +1,1,0,Legs,All Jobs,TANK,2,,,yes,yes
10597,Akasha Chaps,99,0,Legs,WHM/BLM/RDM/BRD/SMN/BLU/SCH/GEO,CASTER,48,,,yes,yes
10598,Alcedo Cuisses,99,0,Legs,WAR/PLD/DRK,TANK,89,,,yes,yes
10600,Ogiers Leggings,96,0,Feet,WAR/PLD/DRK/BST/SAM/DRG,TANK,57,,,yes,yes
10601,Athoss Boots,96,0,Feet,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,62,,,yes,yes
10602,Rubeus Boots,96,0,Feet,WHM/BLM/RDM/BRD/SMN/SCH/GEO,DPS,50,,,yes,yes
10603,Scopuli Nails,96,0,Feet,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,DPS,40,,,yes,yes
10604,Avant Leggings,96,0,Feet,WAR/PLD/DRK/BST/SAM/DRG,TANK,28,,,yes,yes
10605,Avant Leggings +1,96,0,Feet,WAR/PLD/DRK/BST/SAM/DRG,TANK,30,,,yes,yes
10606,Kacura Leggings,96,0,Feet,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,TANK,32,,,yes,yes
10607,Kacura Leggings +1,96,0,Feet,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,TANK,38,,,yes,yes
10608,Sweven Boots,96,0,Feet,WHM/BLM/RDM/BRD/SMN/PUP/SCH/GEO,HEAL,20,,,yes,yes
10609,Sweven Boots +1,96,0,Feet,WHM/BLM/RDM/BRD/SMN/PUP/SCH/GEO,HEAL,24,,,yes,yes
10610,Calma Leggings,96,0,Feet,WAR/PLD/DRK/BST/DRG,TANK,38,,,yes,yes
10611,Mustela Boots,96,0,Feet,MNK/THF/RNG/SAM/NIN/COR/PUP/DNC/RUN,DPS,36,,,yes,yes
10612,Magavan Clogs,96,0,Feet,WHM/BLM/RDM/BRD/SMN/BLU/SCH/GEO,CASTER,24,,,yes,yes
10613,Muddle Pumps,99,0,Feet,WHM/BLM/RDM/BRD/SMN/PUP/SCH/GEO,DPS,22,,,yes,yes
10614,Wrathwing Nails,97,0,Feet,WAR/THF/PLD/DRK/BST/BRD/DRG/RUN,DPS,62,,,yes,yes
10615,Wurrukatte Boots,99,0,Feet,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,DPS,51,,,yes,yes
10616,Rheic Schuhs,99,0,Feet,WAR/PLD/DRK/BST/SAM/DRG,TANK,56,,,yes,yes
10617,Rheic Schuhs +1,99,0,Feet,WAR/PLD/DRK/BST/SAM/DRG,TANK,56,,,yes,yes
10618,Rheic Schuhs +2,99,0,Feet,WAR/PLD/DRK/BST/SAM/DRG,TANK,57,,,yes,yes
10619,Rheic Schuhs +3,99,0,Feet,WAR/PLD/DRK/BST/SAM/DRG,TANK,67,,,yes,yes
10620,Phorcys Schuhs,99,0,Feet,WAR/PLD/DRK/BST/SAM/DRG,TANK,58,,,yes,yes
10621,Euxine Nails,99,0,Feet,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,28,,,yes,yes
10622,Euxine Nails +1,99,0,Feet,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,28,,,yes,yes
10623,Euxine Nails +2,99,0,Feet,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,51,,,yes,yes
10624,Euxine Nails +3,99,0,Feet,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,62,,,yes,yes
10625,Thaumas Nails,99,0,Feet,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/RUN,DPS,73,,,yes,yes
10626,Tethyan Clogs,99,0,Feet,WHM/BLM/RDM/BRD/SMN/SCH/GEO,HEAL,12,,,yes,yes
10627,Tethyan Clogs +1,99,0,Feet,WHM/BLM/RDM/BRD/SMN/SCH/GEO,HEAL,14,,,yes,yes
10628,Tethyan Clogs +2,99,0,Feet,WHM/BLM/RDM/BRD/SMN/SCH/GEO,CASTER,27,,,yes,yes
10629,Tethyan Clogs +3,99,0,Feet,WHM/BLM/RDM/BRD/SMN/SCH/GEO,CASTER,33,,,yes,yes
10630,Nares Clogs,99,0,Feet,WHM/BLM/RDM/BRD/SMN/SCH/GEO,CASTER,46,,,yes,yes
10631,Hrafn Gambieras,99,0,Feet,WAR/PLD/DRK/BST/DRG,TANK,50,,,yes,yes
10632,Tenryu Sune-Ate,99,0,Feet,MNK/SAM/NIN/PUP,TANK,44,,,yes,yes
10633,Kheper Gamashes,99,0,Feet,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,TANK,36,,,yes,yes
10634,Auspex Nails,99,0,Feet,BLM/RDM/SMN/BLU/SCH/GEO,CASTER,18,,,yes,yes
10635,Paean Boots,99,0,Feet,WHM/RDM/BRD/SCH,HEAL,2,,,yes,yes
10636,Huginn Gambieras,99,0,Feet,WAR/PLD/DRK/BST/DRG,TANK,62,,,yes,yes
10637,Tenryu Sune-Ate +1,99,0,Feet,MNK/SAM/NIN/PUP,TANK,56,,,yes,yes
10638,Khepri Gamashes,99,0,Feet,MNK/THF/RNG/NIN/BLU/COR/DNC/RUN,TANK,38,,,yes,yes
10639,Spurrina Nails,99,0,Feet,BLM/RDM/SMN/BLU/SCH/GEO,CASTER,29,,,yes,yes
10640,Iaso Boots,99,0,Feet,WHM/RDM/BRD/SCH,HEAL,8,,,yes,yes
10641,Ugol Sollerets,97,0,Feet,WAR/PLD/DRK/BST/SAM/NIN,TANK,35,Craft,,yes,yes
10642,Mavros Sollerets,97,0,Feet,WAR/PLD/DRK/BST/SAM/NIN,TANK,38,Craft,,yes,yes
10643,Urja Ledelsens,97,0,Feet,WAR/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN,TANK,26,Craft,,yes,yes
10644,Sthira Ledelsens,97,0,Feet,WAR/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN,TANK,27,Craft,,yes,yes
10645,Spolia Pigaches,97,0,Feet,WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO/RUN,CASTER,14,Craft,,yes,yes
10646,Opima Pigaches,97,0,Feet,WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO/RUN,CASTER,17,Craft,,yes,yes
10647,Areion Boots,20,0,Feet,THF/RNG,DPS,4,Craft,,yes,yes
10648,Areion Boots +1,20,0,Feet,THF/RNG,DPS,6,Craft,,yes,yes
10650,Warriors Mask +2,90,0,Head,WAR,TANK,40,,Reforged Sub Item,yes,yes
10651,Melee Crown +2,90,0,Head,MNK,DPS,18,,Reforged Sub Item,yes,yes
10652,Clerics Cap +2,90,0,Head,WHM,HEAL,21,,Reforged Sub Item,yes,yes
10653,Sorcerers Petasos +2,90,0,Head,BLM,CASTER,26,,Reforged Sub Item,yes,yes
10654,Duelists Chapeau +2,90,0,Head,RDM,HEAL,71,,Reforged Sub Item,yes,yes
10655,Assassins Bonnet +2,90,0,Head,THF,DPS,37,,Reforged Sub Item,yes,yes
10656,Valor Coronet +2,90,0,Head,PLD,TANK,80,,Reforged Sub Item,yes,yes
10657,Abyss Burgeonet +2,90,0,Head,DRK,DPS,48,,Reforged Sub Item,yes,yes
10658,Monster Helm +2,90,0,Head,BST,DPS,14,,Reforged Sub Item,yes,yes
10659,Bards Roundlet +2,90,0,Head,BRD,HEAL,4,,,yes,yes
10660,Scouts Beret +2,90,0,Head,RNG,DPS,14,,Reforged Sub Item,yes,yes
10661,Saotome Kabuto +2,90,0,Head,SAM,DPS,62,,Reforged Sub Item,yes,yes
10662,Koga Hatsuburi +2,90,0,Head,NIN,TANK,54,,Reforged Sub Item,yes,yes
10663,Wyrm Armet +2,90,0,Head,DRG,DPS,22,,Reforged Sub Item,yes,yes
10664,Summoners Horn +2,90,0,Head,SMN,PET,15,,Reforged Sub Item,yes,yes
10665,Mirage Keffiyeh +2,90,0,Head,BLU,DPS,10,,,yes,yes
10666,Commodores Tricorne +2,90,0,Head,COR,DPS,12,,,yes,yes
10667,Pantin Taj +2,90,0,Head,PUP,DPS,24,,,yes,yes
10668,Etoile Tiara +2,90,0,Head,DNC,DPS,46,,Reforged Sub Item,yes,yes
10669,Argute Mortarboard +2,90,0,Head,SCH,CASTER,26,,Reforged Sub Item,yes,yes
10670,Warriors Lorica +2,90,0,Body,WAR,TANK,100,,Reforged Sub Item,yes,yes
10671,Melee Cyclas +2,90,0,Body,MNK,DPS,16,,Reforged Sub Item,yes,yes
10672,Clerics Bliaut +2,90,0,Body,WHM,HEAL,62,,Reforged Sub Item,yes,yes
10673,Sorcerers Coat +2,90,0,Body,BLM,CASTER,21,,Reforged Sub Item,yes,yes
10674,Duelists Tabard +2,90,0,Body,RDM,HEAL,49,,Reforged Sub Item,yes,yes
10675,Assassins Vest +2,90,0,Body,THF,DPS,44,,Reforged Sub Item,yes,yes
10676,Valor Surcoat +2,90,0,Body,PLD,TANK,138,,Reforged Sub Item,yes,yes
10677,Abyss Cuirass +2,90,0,Body,DRK,DPS,64,,Reforged Sub Item,yes,yes
10678,Monster Jackcoat +2,90,0,Body,BST,DPS,32,,Reforged Sub Item,yes,yes
10679,Bards Justaucorps +2,90,0,Body,BRD,DPS,148,,,yes,yes
10680,Scouts Jerkin +2,90,0,Body,RNG,DPS,28,,Reforged Sub Item,yes,yes
10681,Saotome Domaru +2,90,0,Body,SAM,DPS,74,,Reforged Sub Item,yes,yes
10682,Koga Chainmail +2,90,0,Body,NIN,DPS,68,,Reforged Sub Item,yes,yes
10683,Wyrm Mail +2,90,0,Body,DRG,DPS,31,,Reforged Sub Item,yes,yes
10684,Summoners Doublet +2,90,0,Body,SMN,PET,16,,Reforged Sub Item,yes,yes
10685,Mirage Jubbah +2,90,0,Body,BLU,DPS,72,,,yes,yes
10686,Commodore Frac +2,90,0,Body,COR,DPS,38,,Reforged Sub Item,yes,yes
10687,Pantin Tobe +2,90,0,Body,PUP,DPS,55,,,yes,yes
10688,Etoile Casaque +2,90,0,Body,DNC,DPS,80,,Reforged Sub Item,yes,yes
10689,Argute Gown +2,90,0,Body,SCH,CASTER,27,,Reforged Sub Item,yes,yes
10690,Warriors Mufflers +2,90,0,Hands,WAR,TANK,93,,Reforged Sub Item,yes,yes
10691,Melee Gloves +2,90,0,Hands,MNK,DPS,76,,Reforged Sub Item,yes,yes
10692,Clerics Mitts +2,90,0,Hands,WHM,HEAL,1,,Reforged Sub Item,yes,yes
10693,Sorcerers Gloves +2,90,0,Hands,BLM,CASTER,9,,Reforged Sub Item,yes,yes
10694,Duelists Gloves +2,90,0,Hands,RDM,CASTER,26,,Reforged Sub Item,yes,yes
10695,Assassins Armlets +2,90,0,Hands,THF,DPS,14,,Reforged Sub Item,yes,yes
10696,Valor Gauntlets +2,90,0,Hands,PLD,TANK,74,,Reforged Sub Item,yes,yes
10697,Abyss Gauntlets +2,90,0,Hands,DRK,DPS,36,,Reforged Sub Item,yes,yes
10698,Monster Gloves +2,90,0,Hands,BST,DPS,28,,Reforged Sub Item,yes,yes
10699,Bards Cuffs +2,90,0,Hands,BRD,HEAL,5,,,yes,yes
10700,Scouts Bracers +2,90,0,Hands,RNG,DPS,28,,Reforged Sub Item,yes,yes
10701,Saotome Kote +2,90,0,Hands,SAM,DPS,52,,Reforged Sub Item,yes,yes
10702,Koga Tekko +2,90,0,Hands,NIN,DPS,44,,Reforged Sub Item,yes,yes
10703,Wyrm Finger Gauntlets +2,90,0,Hands,DRG,DPS,38,,Reforged Sub Item,yes,yes
10704,Summoners Bracers +2,90,0,Hands,SMN,PET,37,,Reforged Sub Item,yes,yes
10705,Mirage Bazubands +2,90,0,Hands,BLU,DPS,20,,,yes,yes
10706,Commodore Gants +2,90,0,Hands,COR,DPS,10,,Reforged Sub Item,yes,yes
10707,Pantin Dastanas +2,90,0,Hands,PUP,DPS,25,,,yes,yes
10708,Etoile Bangles +2,90,0,Hands,DNC,DPS,36,,Reforged Sub Item,yes,yes
10709,Argute Bracers +2,90,0,Hands,SCH,CASTER,24,,Reforged Sub Item,yes,yes
10710,Warriors Cuisses +2,90,0,Legs,WAR,TANK,79,,Reforged Sub Item,yes,yes
10711,Melee Hose +2,90,0,Legs,MNK,DPS,32,,Reforged Sub Item,yes,yes
10712,Clerics Pantaloons +2,90,0,Legs,WHM,HEAL,14,,Reforged Sub Item,yes,yes
10713,Sorcerers Tonban +2,90,0,Legs,BLM,CASTER,26,,Reforged Sub Item,yes,yes
10714,Duelists Tights +2,90,0,Legs,RDM,CASTER,25,,Reforged Sub Item,yes,yes
10715,Assassins Culottes +2,90,0,Legs,THF,DPS,35,,Reforged Sub Item,yes,yes
10716,Valor Breeches +2,90,0,Legs,PLD,TANK,147,,Reforged Sub Item,yes,yes
10717,Abyss Flanchard +2,90,0,Legs,DRK,DPS,14,,Reforged Sub Item,yes,yes
10718,Monster Trousers +2,90,0,Legs,BST,DPS,28,,Reforged Sub Item,yes,yes
10719,Bards Cannions +2,90,0,Legs,BRD,HEAL,21,,,yes,yes
10720,Scouts Braccae +2,90,0,Legs,RNG,DPS,8,,Reforged Sub Item,yes,yes
10721,Saotome Haidate +2,90,0,Legs,SAM,DPS,42,,Reforged Sub Item,yes,yes
10722,Koga Hakama +2,90,0,Legs,NIN,TANK,68,,Reforged Sub Item,yes,yes
10723,Wyrm Brais +2,90,0,Legs,DRG,DPS,28,,Reforged Sub Item,yes,yes
10724,Summoners Spats +2,90,0,Legs,SMN,PET,7,,Reforged Sub Item,yes,yes
10725,Mirage Shalwar +2,90,0,Legs,BLU,DPS,30,,,yes,yes
10726,Commodore Trews +2,90,0,Legs,COR,DPS,38,,Reforged Sub Item,yes,yes
10727,Pantin Churidars +2,90,0,Legs,PUP,DPS,22,,,yes,yes
10728,Etoile Tights +2,90,0,Legs,DNC,DPS,36,,Reforged Sub Item,yes,yes
10729,Argute Pants +2,90,0,Legs,SCH,CASTER,22,,Reforged Sub Item,yes,yes
10730,Warriors Calligae +2,90,0,Feet,WAR,TANK,61,,Reforged Sub Item,yes,yes
10731,Melee Gaiters +2,90,0,Feet,MNK,DPS,28,,Reforged Sub Item,yes,yes
10732,Clerics Duckbills +2,90,0,Feet,WHM,HEAL,20,,Reforged Sub Item,yes,yes
10733,Sorcerers Sabots +2,90,0,Feet,BLM,CASTER,15,,Reforged Sub Item,yes,yes
10734,Duelists Boots +2,90,0,Feet,RDM,CASTER,48,,Reforged Sub Item,yes,yes
10735,Assassins Poulaines +2,90,0,Feet,THF,DPS,34,,Reforged Sub Item,yes,yes
10736,Valor Leggings +2,90,0,Feet,PLD,TANK,74,,Reforged Sub Item,yes,yes
10737,Abyss Sollerets +2,90,0,Feet,DRK,DPS,27,,Reforged Sub Item,yes,yes
10738,Monster Gaiters +2,90,0,Feet,BST,DPS,14,,Reforged Sub Item,yes,yes
10739,Bards Slippers +2,90,0,Feet,BRD,,,,,yes,yes
10740,Scouts Socks +2,90,0,Feet,RNG,DPS,14,,Reforged Sub Item,yes,yes
10741,Saotome Sune-Ate +2,90,0,Feet,SAM,DPS,82,,Reforged Sub Item,yes,yes
10742,Koga Kyahan +2,90,0,Feet,NIN,TANK,50,,Reforged Sub Item,yes,yes
10743,Wyrm Greaves +2,90,0,Feet,DRG,DPS,28,,Reforged Sub Item,yes,yes
10744,Summoners Pigaches +2,90,0,Feet,SMN,PET,7,,Reforged Sub Item,yes,yes
10745,Mirage Charuqs +2,90,0,Feet,BLU,DPS,26,,,yes,yes
10746,Commodore Bottes +2,90,0,Feet,COR,DPS,24,,Reforged Sub Item,yes,yes
10747,Pantin Babouches +2,90,0,Feet,PUP,DPS,10,,,yes,yes
10748,Etoile Toe Shoes +2,90,0,Feet,DNC,DPS,34,,Reforged Sub Item,yes,yes
10749,Argute Loafers +2,90,0,Feet,SCH,HEAL,18,,Reforged Sub Item,yes,yes
10750,Tyrants Ring,92,0,Ring,All Jobs,DPS,32,,,yes,yes
