status,set_group,slot,jobs,ilevel,itemId,name,display,source
MISSING,grace,head,RNG/SAM/DRG/COR/GEO,119,24181,grace_somen,grace_somen,
MISSING,grace,legs,RNG/SAM/DRG/COR/GEO,119,24190,grace_haidate,grace_haidate,
MISSING,gungnir,main,DRG/GEO,119,20925,gungnir,gungnir,
MISSING,gungnir,main,DRG/GEO,119,20926,gungnir,gungnir,
MISSING,guttler,main,BST,119,20790,guttler,guttler,
MISSING,guttler,main,BST,119,20791,guttler,guttler,
MISSING,habilitator,main,BST,119,21748,habilitator,habilitator,
MISSING,halitus,head,WAR/MNK/RDM/THF/DRK/BST/BRD/RNG/SAM/DRG/DNC/GEO/RUN,119,25653,halitus_helm,halitus_helm,
MISSING,he,body,BST/PUP,119,26540,he._harness_+1,he._harness_+1,
MISSING,he,feet,BST/PUP,119,25971,he._leggings_+1,he._leggings_+1,
MISSING,he,hands,BST/PUP,119,25991,he._mittens_+1,he._mittens_+1,
MISSING,hebos,main,DRG/GEO,119,21893,hebos_spear,hebos_spear,
MISSING,helheim,main,WAR/PLD/DRK/GEO/RUN,119,21649,helheim,helheim,
MISSING,helheim,main,WAR/PLD/DRK/GEO/RUN,119,21651,helheim,helheim,
MISSING,helheim,main,WAR/PLD/DRK/GEO/RUN,119,21652,helheim,helheim,
MISSING,helheim,main,WAR/PLD/DRK/GEO/RUN,119,21653,helheim,helheim,
MISSING,herkuleskeule,main,WHM/PLD/GEO,119,21101,herkuleskeule,herkuleskeule,
MISSING,hes,main,MNK,119,21522,hes._fists,hes._fists,
MISSING,heyoka,body,BST/PUP,119,26539,heyoka_harness,heyoka_harness,
MISSING,heyoka,feet,BST/PUP,119,25970,heyoka_leggings,heyoka_leggings,
MISSING,heyoka,head,BST/PUP,119,25564,heyoka_cap_+1,heyoka_cap_+1,
MISSING,heyoka,legs,BST/PUP,119,25903,heyoka_subligar,heyoka_subligar,
MISSING,heyoka,legs,BST/PUP,119,25904,heyoka_subligar_+1,heyoka_subligar_+1,
MISSING,highwing,head,WAR/MNK/RDM/THF/DRK/BST/BRD/RNG/SAM/DRG/DNC/GEO/RUN,119,26716,highwing_helm,highwing_helm,
MISSING,hike,head,WHM/BLM/RDM/BRD/SMN/PUP/SCH/GEO,119,26784,hike_khat,hike_khat,
MISSING,hime,body,SAM,119,26872,hime_domaru,hime_domaru,
MISSING,himetsuruichimonji,main,SAM,119,21026,himetsuruichimonji,himetsuruichimonji,
MISSING,hippomenes,feet,MNK/WHM/BLM/RDM/PLD/BRD/RNG/SMN/BLU/PUP/SCH/GEO/RUN,119,27409,hippomenes_socks,hippomenes_socks,
MISSING,hiza,body,MNK/SAM/NIN/PUP,119,25750,hiza._haramaki_+1,hiza._haramaki_+1,
MISSING,hiza,body,MNK/SAM/NIN/PUP,119,25792,hiza._haramaki_+2,hiza._haramaki_+2,
MISSING,hiza,feet,MNK/SAM/NIN/PUP,119,25929,hiza._sune-ate,hiza._sune-ate,
MISSING,hiza,feet,MNK/SAM/NIN/PUP,119,25930,hiza._sune-ate_+1,hiza._sune-ate_+1,
MISSING,hiza,legs,MNK/SAM/NIN/PUP,119,25862,hiza._hizayoroi,hiza._hizayoroi,
MISSING,hiza,legs,MNK/SAM/NIN/PUP,119,25863,hiza._hizayoroi_+1,hiza._hizayoroi_+1,
MISSING,hiza,legs,MNK/SAM/NIN/PUP,119,25881,hiza._hizayoroi_+2,hiza._hizayoroi_+2,
MISSING,hizamaru,body,MNK/SAM/NIN/PUP,119,25749,hizamaru_haramaki,hizamaru_haramaki,
MISSING,hizamaru,hands,MNK/SAM/NIN/PUP,119,25804,hizamaru_kote,hizamaru_kote,
MISSING,hizamaru,hands,MNK/SAM/NIN/PUP,119,25805,hizamaru_kote_+1,hizamaru_kote_+1,
MISSING,hizamaru,head,MNK/SAM/NIN/PUP,119,25663,hizamaru_somen,hizamaru_somen,
MISSING,hizamaru,head,MNK/SAM/NIN/PUP,119,25664,hizamaru_somen_+1,hizamaru_somen_+1,
MISSING,hjarrandi,body,WAR/PLD/DRK/DRG/GEO,119,25766,hjarrandi_breastplate,hjarrandi_breast.,
MISSING,hjarrandi,head,WAR/PLD/DRK/DRG/GEO,119,25592,hjarrandi_helm,hjarrandi_helm,
MISSING,home,main,PLD/DRK/GEO/RUN,119,20760,home._claymore,home._claymore,
MISSING,home,main,WAR/GEO,119,20859,home._labrys,home._labrys,
MISSING,home,main,DRK,119,20903,home._scythe,home._scythe,
MISSING,home,main,SMN,119,21172,home._scepter,home._scepter,
MISSING,home,ranged,RNG,119,21248,home._bowgun,home._bowgun,
MISSING,homestead,main,THF/BRD/DNC,119,20617,homestead_dagger,homestead_dagger,
MISSING,homestead,main,WAR/THF/DRK/BST/RNG/SAM/BLU/GEO,119,20719,homestead_blade,homestead_blade,
MISSING,homestead,main,WAR/BST/GEO,119,20810,homestead_axe,homestead_axe,
MISSING,homestead,main,DRG/GEO,119,20947,homestead_lance,homestead_lance,
MISSING,homestead,main,WHM/BLM/RDM/SMN/BLU/SCH/GEO,119,21109,homestead_wand,homestead_wand,
MISSING,homestead,main,BLM/SCH/GEO,119,21171,homestead_staff,homestead_staff,
MISSING,homestead,ranged,RNG,119,21226,homestead_bow,homestead_bow,
MISSING,homestead,ranged,RNG/COR,119,21275,homestead_gun,homestead_gun,
MISSING,homestead,sub,WAR/PLD/DRK,119,27624,homestead_shield,homestead_shield,
MISSING,hope,body,WAR/BRD/NIN/GEO,119,24123,hope_platemail,hope_platemail,
MISSING,hope,feet,WAR/BRD/NIN/GEO,119,24132,hope_sabatons,hope_sabatons,
MISSING,hope,hands,WAR/BRD/NIN/GEO,119,24126,hope_gauntlets,hope_gauntlets,
MISSING,hope,head,WAR/BRD/NIN/GEO,119,24120,hope_masque,hope_masque,
MISSING,hope,legs,WAR/BRD/NIN/GEO,119,24129,hope_brais,hope_brais,
MISSING,horos,main,DNC,119,21583,horos_knife,horos_knife,
MISSING,humility,main,PLD/DRK/GEO/RUN,119,21697,humility,humility,
MISSING,hvergelmir,main,BLM/SMN/SCH,119,21143,hvergelmir,hvergelmir,
MISSING,hvergelmir,main,BLM/SMN/SCH,119,21144,hvergelmir,hvergelmir,
MISSING,hygieia,feet,WHM,119,27407,hygieia_clogs,hygieia_clogs,
MISSING,ice,main,RDM/PLD/BLU/GEO,119,20663,ice_brand,ice_brand,
MISSING,idris,main,GEO,119,21070,idris,idris,
MISSING,ikengas,body,RNG/COR,119,23762,ikengas_vest,ikengas_vest,
MISSING,ikengas,feet,RNG/COR,119,23783,ikengas_clogs,ikengas_clogs,
MISSING,ikengas,head,RNG/COR,119,23755,ikengas_hat,ikengas_hat,
MISSING,ikengas,legs,RNG/COR,119,23776,ikengas_trousers,ikengas_trousers,
MISSING,ikengas,main,WAR/BST/GEO,119,21723,ikengas_axe,ikengas_axe,
MISSING,ikengas,main,DRG/GEO,119,21884,ikengas_lance,ikengas_lance,
MISSING,imati,ranged,RNG,119,22120,imati,imati,
MISSING,imp,head,ALL,119,26709,imp._wing_hairpin,imp._wing_hairpin,
MISSING,inyan,feet,WHM/BRD/SMN,119,25932,inyan._crackows_+1,inyan._crackows_+1,
MISSING,inyan,hands,WHM/BRD/SMN,119,25807,inyan._dastanas_+1,inyan._dastanas_+1,
MISSING,inyanga,body,WHM/BRD/SMN,119,25751,inyanga_jubbah,inyanga_jubbah,
MISSING,inyanga,body,WHM/BRD/SMN,119,25793,inyanga_jubbah_+2,inyanga_jubbah_+2,
MISSING,inyanga,feet,WHM/BRD/SMN,119,25931,inyanga_crackows,inyanga_crackows,
MISSING,inyanga,hands,WHM/BRD/SMN,119,25806,inyanga_dastanas,inyanga_dastanas,
MISSING,inyanga,head,WHM/BRD/SMN,119,25577,inyanga_tiara_+2,inyanga_tiara_+2,
MISSING,inyanga,head,WHM/BRD/SMN,119,25665,inyanga_tiara,inyanga_tiara,
MISSING,inyanga,head,WHM/BRD/SMN,119,25666,inyanga_tiara_+1,inyanga_tiara_+1,
MISSING,inyanga,legs,WHM/BRD/SMN,119,25865,inyanga_shalwar,inyanga_shalwar,
MISSING,inyanga,legs,WHM/BRD/SMN,119,25882,inyanga_shalwar_+2,inyanga_shalwar_+2,
MISSING,ischkur,head,ALL,119,24275,ischkur_turban,ischkur_turban,
MISSING,isuka,main,NIN,119,20995,isuka,isuka,
MISSING,jhakri,body,BLM/RDM/BLU/SCH/GEO,119,25753,jhakri_robe,jhakri_robe,
MISSING,jhakri,body,BLM/RDM/BLU/SCH/GEO,119,25754,jhakri_robe_+1,jhakri_robe_+1,
MISSING,jhakri,feet,BLM/RDM/BLU/SCH/GEO,119,25950,jhakri_pigaches_+2,jhakri_pigaches_+2,
MISSING,jhakri,hands,BLM/RDM/BLU/SCH/GEO,119,25832,jhakri_cuffs_+2,jhakri_cuffs_+2,
MISSING,jhakri,head,BLM/RDM/BLU/SCH/GEO,119,25667,jhakri_coronal,jhakri_coronal,
MISSING,jhakri,head,BLM/RDM/BLU/SCH/GEO,119,25668,jhakri_coronal_+1,jhakri_coronal_+1,
MISSING,jhakri,legs,BLM/RDM/BLU/SCH/GEO,119,25867,jhakri_slops,jhakri_slops,
MISSING,jhakri,legs,BLM/RDM/BLU/SCH/GEO,119,25883,jhakri_slops_+2,jhakri_slops_+2,
MISSING,jokushunoibuki,ammo,ALL,119,22256,jokushunoibuki,jokushunoibuki,
MISSING,jolt,main,MNK/PUP,119,21506,jolt_counter,jolt_counter,
MISSING,jugo,main,THF,119,20608,jugo_kukri,jugo_kukri,
MISSING,jumalik,body,WAR/PLD/DRK/BST/DRG/GEO,119,26972,jumalik_mail,jumalik_mail,
MISSING,justice,body,MNK/THF/BST/PUP/DNC,119,24168,justice_cyclas,justice_cyclas,
MISSING,justice,feet,MNK/THF/BST/PUP/DNC,119,24177,justice_sollerets,just._soll.,
MISSING,justice,hands,MNK/THF/BST/PUP/DNC,119,24171,justice_gauntlets,just._gauntlets,
MISSING,justice,head,MNK/THF/BST/PUP/DNC,119,24165,justice_crown,justice_crown,
MISSING,justice,legs,MNK/THF/BST/PUP/DNC,119,24174,justice_flanchard,just._flanchard,
MISSING,jute,feet,THF/RNG,119,28275,jute_boots,jute_boots,
MISSING,kachimusha,hands,MNK/SAM/NIN,119,27050,kachimusha_kote,kachimusha_kote,
MISSING,kaja,main,NIN,119,21921,kaja_katana,kaja_katana,
MISSING,kannagi,main,NIN,119,20974,kannagi,kannagi,
MISSING,kannagi,main,NIN,119,20975,kannagi,kannagi,
MISSING,ken,body,MNK/SAM/NIN,119,26527,ken._samue,ken._samue,
MISSING,ken,body,MNK/SAM/NIN,119,26528,ken._samue_+1,ken._samue_+1,
MISSING,ken,feet,MNK/SAM/NIN,119,25959,ken._sune-ate_+1,ken._sune-ate_+1,
MISSING,ken,hands,MNK/SAM/NIN,119,25978,ken._tekko,ken._tekko,
MISSING,ken,head,MNK/SAM/NIN,119,25551,ken._jinpachi,ken._jinpachi,
MISSING,ken,head,MNK/SAM/NIN,119,25552,ken._jinpachi_+1,ken._jinpachi_+1,
MISSING,ken,legs,MNK/SAM/NIN,119,25891,ken._hakama,ken._hakama,
MISSING,ken,legs,MNK/SAM/NIN,119,25892,ken._hakama_+1,ken._hakama_+1,
MISSING,kenkonken,main,PUP,119,20484,kenkonken,kenkonken,
MISSING,kenkonken,main,PUP,119,20485,kenkonken,kenkonken,
MISSING,kikoku,main,NIN,119,20970,kikoku,kikoku,
MISSING,kikoku,main,NIN,119,20971,kikoku,kikoku,
MISSING,kladenets,main,PLD/DRK/GEO/RUN,119,21702,kladenets,kladenets,
MISSING,kobonoibuki,ammo,ALL,119,22259,kobonoibuki,kobonoibuki,
MISSING,koga,main,NIN,119,21915,koga_shin.,koga_shin.,
MISSING,kogarasumaru,main,SAM,119,21017,kogarasumaru,kogarasumaru,
MISSING,kogarasumaru,main,SAM,119,21018,kogarasumaru,kogarasumaru,
MISSING,koresuke,main,DRG/GEO,119,20936,koresuke,koresuke,
MISSING,kujaku,main,NIN,119,20984,kujaku,kujaku,
MISSING,kujaku,main,NIN,119,20985,kujaku_+1,kujaku_+1,
MISSING,kumalo,main,DRG/GEO,119,20949,kumalo,kumalo,
MISSING,kunimitsu,main,NIN,119,21925,kunimitsu,kunimitsu,
MISSING,kunimune,main,SAM,119,21034,kunimune,kunimune,
MISSING,kunitsuna,main,SAM,119,21032,kunitsuna,kunitsuna,
MISSING,kunitsuna,main,SAM,119,21033,kunitsuna_+1,kunitsuna_+1,
MISSING,kusanagi,main,SAM,119,21983,kusanagi,kusanagi,
MISSING,kusanagi,main,SAM,119,21984,kusanagi,kusanagi,
MISSING,kusanagi,main,SAM,119,21985,kusanagi,kusanagi,
MISSING,kusanagi,main,SAM,119,21986,kusanagi,kusanagi,
MISSING,kustawi,main,WAR/THF/PLD/DRK/BRD/RNG/SAM/NIN/DRG/COR/PUP/DNC/GEO,119,20580,kustawi,kustawi,
MISSING,labraunda,main,WAR/GEO,119,21774,labraunda,labraunda,
MISSING,laevateinn,main,BLM,119,21139,laevateinn,laevateinn,
MISSING,laevateinn,main,BLM,119,21140,laevateinn,laevateinn,
MISSING,lamassu,hands,SMN,119,27108,lamassu_mitts,lamassu_mitts,
MISSING,lanun,main,COR,119,21580,lanun_knife,lanun_knife,
MISSING,laphria,main,WAR/GEO,119,21782,laphria,laphria,
MISSING,laphria,main,WAR/GEO,119,21783,laphria,laphria,
MISSING,laphria,main,WAR/GEO,119,21784,laphria,laphria,
MISSING,laphria,main,WAR/GEO,119,21785,laphria,laphria,
MISSING,lekboza,main,WAR/GEO,119,20862,lekboza,lekboza,
MISSING,lengo,legs,WHM/BLM/RDM/BRD/SMN/BLU/SCH/GEO,119,27321,lengo_pants,lengo_pants,
MISSING,lexeme,main,GEO/RUN,119,20750,lexeme_blade,lexeme_blade,
MISSING,lexeme,main,GEO/RUN,119,20751,lexeme_blade,lexeme_blade,
MISSING,lexeme,main,GEO/RUN,119,20752,lexeme_blade,lexeme_blade,
MISSING,leyline,hands,WAR/MNK/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/GEO/RUN,119,27135,leyline_gloves,leyline_gloves,
MISSING,liberator,main,DRK,119,20882,liberator,liberator,
MISSING,liberator,main,DRK,119,20883,liberator,liberator,
MISSING,ligeia,main,WAR/BLM/DRK/BST/GEO,119,21831,ligeia_scythe,ligeia_scythe,
MISSING,lilitu,head,MNK/THF/BST/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,25631,lilitu_headpiece,lilitu_headpiece,
MISSING,limbo,legs,WAR/MNK/RDM/THF/DRK/BST/BRD/RNG/SAM/DRG/DNC/GEO/RUN,119,27222,limbo_trousers,limbo_trousers,
MISSING,loess,head,PLD/DRK/SAM/DRG/GEO,119,25635,loess_barbuta,loess_barbuta,
MISSING,lorg,main,WHM/GEO,119,21998,lorg_mor,lorg_mor,
MISSING,lorg,main,WHM/GEO,119,22001,lorg_mor,lorg_mor,
MISSING,lorg,main,WHM/GEO,119,22002,lorg_mor,lorg_mor,
MISSING,loxotic,main,WAR/DRK/GEO/RUN,119,21090,loxotic_mace,loxotic_mace,
MISSING,loyalist,feet,WAR/PLD/DRK/BST/SAM/NIN/GEO,119,27492,loyalist_sabatons,loyalist_sabatons,
MISSING,lugra,body,DRK,119,26896,lugra_cloak,lugra_cloak,
MISSING,macabre,hands,WAR/PLD/DRK/BST/SAM/NIN/GEO,119,27993,macabre_gaunt.,macabre_gaunt.,
MISSING,maenadic,feet,WAR/PLD/DRK/SAM/DRG/GEO,119,27502,maenadic_gambieras,maenadic_gambieras,
MISSING,magesmasher,main,WHM/GEO,119,21099,magesmasher,magesmasher,
MISSING,magnificent,body,MNK/THF/BST/PUP/DNC,119,24169,magnificent_cyclas,magnif._cyclas,
MISSING,magnificent,hands,MNK/THF/BST/PUP/DNC,119,24172,magnificent_gauntlets,magnif._gaunt.,
MISSING,magnificent,legs,MNK/THF/BST/PUP/DNC,119,24175,magnificent_flanchard,magnif._flan.,
MISSING,malevolence,main,WAR/BLM/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/SMN/SCH/GEO,119,20595,malevolence,malevolence,
MISSING,malfeasance,main,DRK,119,20754,malfeasance,malfeasance,
MISSING,malfeasance,main,DRK,119,20755,malfeasance_+1,malfeasance_+1,
MISSING,malignance,body,MNK/RDM/THF/BST/RNG/NIN/BLU/COR/PUP/DNC,119,23733,malignance_tabard,malignance_tabard,
MISSING,malignance,head,MNK/RDM/THF/BST/RNG/NIN/BLU/COR/PUP/DNC,119,23732,malignance_chapeau,malignance_chapeau,
MISSING,malignance,legs,MNK/RDM/THF/BST/RNG/NIN/BLU/COR/PUP/DNC,119,23735,malignance_tights,malignance_tights,
MISSING,malison,ranged,COR,119,21483,malison,malison,
MISSING,mallquis,body,BLM/SCH/GEO,119,25783,mallquis_saio,mallquis_saio,
MISSING,mallquis,body,BLM/SCH/GEO,119,25784,mallquis_saio_+1,mallquis_saio_+1,
MISSING,mallquis,feet,BLM/SCH/GEO,119,25944,mallquis_clogs,mallquis_clogs,
MISSING,mallquis,feet,BLM/SCH/GEO,119,25945,mallquis_clogs_+1,mallquis_clogs_+1,
MISSING,mallquis,hands,BLM/SCH/GEO,119,25822,mallquis_cuffs,mallquis_cuffs,
MISSING,mallquis,hands,BLM/SCH/GEO,119,25823,mallquis_cuffs_+1,mallquis_cuffs_+1,
MISSING,mallquis,head,BLM/SCH/GEO,119,25583,mallquis_chapeau,mallquis_chapeau,
MISSING,mallquis,head,BLM/SCH/GEO,119,25584,mallquis_chapeau_+1,mallquis_chapeau_+1,
MISSING,mallquis,legs,BLM/SCH/GEO,119,25877,mallquis_trews,mallquis_trews,
MISSING,mallquis,legs,BLM/SCH/GEO,119,25878,mallquis_trews_+1,mallquis_trews_+1,
MISSING,mandau,main,RDM/THF/BRD,119,20555,mandau,mandau,
MISSING,mandau,main,RDM/THF/BRD,119,20556,mandau,mandau,
MISSING,marin,main,WHM/BLM/RDM/BRD/SMN/SCH/GEO,119,21159,marin_staff,marin_staff,
MISSING,masamune,main,SAM,119,21019,masamune,masamune,
MISSING,masamune,main,SAM,119,21020,masamune,masamune,
MISSING,maxixi,body,DNC,119,23461,maxixi_casaque_+3,maxixi_casaque_+3,
MISSING,maxixi,body,DNC,119,23958,maxixi_casaque_+4,maxixi_casaque_+4,
MISSING,maxixi,feet,DNC,119,23662,maxixi_toe_shoes_+3,maxixi_toe_shoes_+3,
MISSING,maxixi,feet,DNC,119,24093,maxixi_toe_shoes_+4,maxixi_toe_sh._+4,
MISSING,maxixi,hands,DNC,119,23528,maxixi_bangles_+3,maxixi_bangles_+3,
MISSING,maxixi,hands,DNC,119,24003,maxixi_bangles_+4,maxixi_bangles_+4,
MISSING,maxixi,head,DNC,119,23394,maxixi_tiara_+3,maxixi_tiara_+3,
MISSING,maxixi,head,DNC,119,23913,maxixi_tiara_+4,maxixi_tiara_+4,
MISSING,maxixi,legs,DNC,119,23595,maxixi_tights_+3,maxixi_tights_+3,
MISSING,maxixi,legs,DNC,119,24048,maxixi_tights_+4,maxixi_tights_+4,
MISSING,mdomo,main,WAR/DRK/BST/RNG/GEO/RUN,119,20799,mdomo_axe,mdomo_axe,
MISSING,mediums,feet,WHM/BLM/RDM/BRD/SMN/BLU/SCH/GEO,119,27493,mediums_sabots,mediums_sabots,
MISSING,meekculler,main,DRK,119,20900,meekculler,meekculler,
MISSING,meg,body,THF/BST/RNG/COR/DNC/GEO/RUN,119,25748,meg._cuirie_+1,meg._cuirie_+1,
MISSING,meg,body,THF/BST/RNG/COR/DNC/GEO/RUN,119,25791,meg._cuirie_+2,meg._cuirie_+2,
MISSING,meg,feet,THF/BST/RNG/COR/DNC/GEO/RUN,119,25947,meg._jam._+2,meg._jam._+2,
MISSING,meg,hands,THF/BST/RNG/COR/DNC/GEO/RUN,119,25803,meg._gloves_+1,meg._gloves_+1,
MISSING,meg,hands,THF/BST/RNG/COR/DNC/GEO/RUN,119,25829,meg._gloves_+2,meg._gloves_+2,
MISSING,meg,legs,THF/BST/RNG/COR/DNC/GEO/RUN,119,25860,meg._chausses,meg._chausses,
MISSING,meghanada,hands,THF/BST/RNG/COR/DNC/GEO/RUN,119,25802,meghanada_gloves,meghanada_gloves,
MISSING,meghanada,head,THF/BST/RNG/COR/DNC/GEO/RUN,119,25575,meghanada_visor_+2,meghanada_visor_+2,
MISSING,meghanada,head,THF/BST/RNG/COR/DNC/GEO/RUN,119,25661,meghanada_visor,meghanada_visor,
MISSING,mekosuchus,main,DRK,119,20758,mekosuchus_blade,mekosuchus_blade,
MISSING,melee,main,MNK,119,21521,melee_fists,melee_fists,
MISSING,mengado,ranged,WAR/RDM/THF/PLD/DRK/BST/RNG/SAM/NIN/GEO,119,21222,mengado,mengado,
MISSING,mercy,body,RNG/SAM/DRG/COR/GEO,119,24183,mercy_haramaki,mercy_haramaki,
MISSING,mercy,feet,RNG/SAM/DRG/COR/GEO,119,24192,mercy_sune-ate,mercy_sune-ate,
MISSING,mercy,hands,RNG/SAM/DRG/COR/GEO,119,24186,mercy_kote,mercy_kote,
MISSING,mercy,head,RNG/SAM/DRG/COR/GEO,119,24180,mercy_somen,mercy_somen,
MISSING,mercy,legs,RNG/SAM/DRG/COR/GEO,119,24189,mercy_haidate,mercy_haidate,
MISSING,mg,hands,ALL,119,24285,mg_gauntlets_+1,mg_gauntlets_+1,
MISSING,mg,hands,ALL,119,24286,mg_gloves_+1,mg_gloves_+1,
MISSING,mgf,feet,ALL,119,24300,mgf_ledelsens_+1,mgf_ledelsens_+1,
MISSING,mgm,feet,ALL,119,24299,mgm_ledelsens_+1,mgm_ledelsens_+1,
MISSING,mirage,main,BLU,119,21631,mirage_sword,mirage_sword,
MISSING,mjollnir,main,WHM,119,21060,mjollnir,mjollnir,
MISSING,mjollnir,main,WHM,119,21061,mjollnir,mjollnir,
MISSING,mochi,main,NIN,119,21916,mochi._shin.,mochi._shin.,
MISSING,monster,main,BST,119,21715,monster_axe,monster_axe,
MISSING,montante,main,WAR/PLD/DRK/GEO/RUN,119,21688,montante,montante,
MISSING,moralltach,main,PLD/GEO,119,21630,moralltach,moralltach,
MISSING,morgelai,main,GEO/RUN,119,21669,morgelai,morgelai,
MISSING,mou,body,BRD,119,26538,mou._manteel_+1,mou._manteel_+1,
MISSING,mou,feet,BRD,119,25969,mou._crackows_+1,mou._crackows_+1,
MISSING,mou,legs,BRD,119,25902,mou._seraweels_+1,mou._seraweels_+1,
MISSING,mousai,body,BRD,119,26537,mousai_manteel,mousai_manteel,
MISSING,mousai,feet,BRD,119,25968,mousai_crackows,mousai_crackows,
MISSING,mousai,hands,BRD,119,25988,mousai_gages,mousai_gages,
MISSING,mousai,hands,BRD,119,25989,mousai_gages_+1,mousai_gages_+1,
MISSING,mousai,head,BRD,119,25561,mousai_turban,mousai_turban,
MISSING,mousai,head,BRD,119,25562,mousai_turban_+1,mousai_turban_+1,
MISSING,mousai,legs,BRD,119,25901,mousai_seraweels,mousai_seraweels,
MISSING,mpacas,body,MNK/SAM/NIN/PUP,119,23765,mpacas_doublet,mpacas_doublet,
MISSING,mpacas,feet,MNK/SAM/NIN/PUP,119,23786,mpacas_boots,mpacas_boots,
MISSING,mpacas,hands,MNK/SAM/NIN/PUP,119,23772,mpacas_gloves,mpacas_gloves,
MISSING,mpacas,head,MNK/SAM/NIN/PUP,119,23758,mpacas_cap,mpacas_cap,
MISSING,mpacas,main,WHM/BLM/RDM/BRD/SMN/SCH/GEO,119,22100,mpacas_staff,mpacas_staff,
MISSING,mpacas,ranged,RNG,119,22151,mpacas_bow,mpacas_bow,
MISSING,mpu,main,RDM/THF/BRD/DNC,119,21588,mpu_gandring,mpu_gandring,
MISSING,mpu,main,RDM/THF/BRD/DNC,119,21589,mpu_gandring,mpu_gandring,
MISSING,mummu,body,MNK/THF/RNG/NIN/COR/DNC,119,25782,mummu_jacket_+1,mummu_jacket_+1,
MISSING,mummu,body,MNK/THF/RNG/NIN/COR/DNC,119,25798,mummu_jacket_+2,mummu_jacket_+2,
MISSING,mummu,feet,MNK/THF/RNG/NIN/COR/DNC,119,25942,mummu_gamashes,mummu_gamashes,
MISSING,mummu,feet,MNK/THF/RNG/NIN/COR/DNC,119,25943,mummu_gamash._+1,mummu_gamash._+1,
MISSING,mummu,feet,MNK/THF/RNG/NIN/COR/DNC,119,25954,mummu_gamash._+2,mummu_gamash._+2,
MISSING,mummu,hands,MNK/THF/RNG/NIN/COR/DNC,119,25820,mummu_wrists,mummu_wrists,
MISSING,mummu,hands,MNK/THF/RNG/NIN/COR/DNC,119,25821,mummu_wrists_+1,mummu_wrists_+1,
MISSING,mummu,hands,MNK/THF/RNG/NIN/COR/DNC,119,25836,mummu_wrists_+2,mummu_wrists_+2,
MISSING,mummu,head,MNK/THF/RNG/NIN/COR/DNC,119,25570,mummu_bonnet_+2,mummu_bonnet_+2,
MISSING,mummu,head,MNK/THF/RNG/NIN/COR/DNC,119,25582,mummu_bonnet_+1,mummu_bonnet_+1,
MISSING,mummu,legs,MNK/THF/RNG/NIN/COR/DNC,119,25875,mummu_kecks,mummu_kecks,
MISSING,mummu,legs,MNK/THF/RNG/NIN/COR/DNC,119,25876,mummu_kecks_+1,mummu_kecks_+1,
MISSING,mummu,legs,MNK/THF/RNG/NIN/COR/DNC,119,25887,mummu_kecks_+2,mummu_kecks_+2,
MISSING,murgleis,main,RDM,119,20647,murgleis,murgleis,
MISSING,murgleis,main,RDM,119,20648,murgleis,murgleis,
MISSING,musa,main,SCH,119,22099,musa,musa,
MISSING,mutsu-no-kami,main,SAM,119,21953,mutsu-no-kami_yoshiyuki,mutsu._yoshi.,
MISSING,nagi,main,NIN,119,20972,nagi,nagi,
MISSING,nagi,main,NIN,119,20973,nagi,nagi,
MISSING,neo,ranged,PUP,119,21433,neo_animator,neo_animator,
MISSING,nirvana,main,SMN,119,21141,nirvana,nirvana,
MISSING,nirvana,main,SMN,119,21142,nirvana,nirvana,
MISSING,nobility,ranged,RNG,119,21214,nobility,nobility,
MISSING,nodal,main,GEO,119,21067,nodal_wand,nodal_wand,
MISSING,nodal,main,GEO,119,21068,nodal_wand,nodal_wand,
MISSING,nodal,main,GEO,119,21069,nodal_wand,nodal_wand,
MISSING,norifusa,main,SAM,119,21029,norifusa,norifusa,
MISSING,nullis,main,DRK,119,21695,nullis,nullis,
MISSING,obviation,body,WAR/PLD/DRK/GEO,119,25709,obviation_cuirass,obviation_cuirass,
MISSING,ochu,main,NIN,119,20978,ochu,ochu,
MISSING,opashoro,main,BLM/SMN/SCH,119,22103,opashoro,opashoro,
MISSING,opashoro,main,BLM/SMN/SCH,119,22104,opashoro,opashoro,
MISSING,opashoro,main,BLM/SMN/SCH,119,22105,opashoro,opashoro,
MISSING,opashoro,main,BLM/SMN/SCH,119,22106,opashoro,opashoro,
MISSING,osh,feet,RNG/COR,119,25957,osh._leggings_+1,osh._leggings_+1,
MISSING,osh,legs,RNG/COR,119,25890,osh._trousers_+1,osh._trousers_+1,
MISSING,oshosi,body,RNG/COR,119,26525,oshosi_vest,oshosi_vest,
MISSING,oshosi,feet,RNG/COR,119,25956,oshosi_leggings,oshosi_leggings,
MISSING,oshosi,hands,RNG/COR,119,25976,oshosi_gloves,oshosi_gloves,
MISSING,oshosi,hands,RNG/COR,119,25977,oshosi_gloves_+1,oshosi_gloves_+1,
MISSING,oshosi,head,RNG/COR,119,25549,oshosi_mask,oshosi_mask,
MISSING,oshosi,head,RNG/COR,119,25550,oshosi_mask_+1,oshosi_mask_+1,
MISSING,oshosi,legs,RNG/COR,119,25889,oshosi_trousers,oshosi_trousers,
MISSING,paloma,ranged,RNG,119,21219,paloma_bow,paloma_bow,
